114.2363958,119.2950076
117.8410444,115.0879569
124.9091031,121.8402478
116.4860495,124.1561910
115.4336640,120.4510111
122.3757622,115.0258815
125.5860080,129.1026400
127.6212702,131.1964279
125.9268829,131.9555039
127.2678085,128.7103934
114.8533615,118.0553496
130.6250192,118.9207329
116.4890387,123.1748047
121.4253759,114.0991131
131.1400651,116.8838268
116.0410734,131.1641553
120.7959272,125.4011026
115.6785861,114.0714257
131.8031301,124.6609743
125.1391116,117.7141814
119.6364300,132.0356220
131.2561597,124.8815711
122.7096222,131.7890425
124.9156159,132.4801869
131.1652459,117.3891789
132.5508981,124.0332755
117.6887719,131.5938815
121.3406835,127.6951813
117.1845546,132.5041190
119.2990561,113.8320326
115.6471196,123.8763085
120.8151250,116.1753080
116.9329887,115.1320200
130.0154802,127.6476201
122.5849856,113.9957082
127.1694776,123.4171970
130.6725801,117.7673712
122.5385274,125.3727315
127.2637348,132.7250345
132.4769628,129.5416770
122.0863190,131.2980291
119.0418795,113.0137156
114.9454342,125.6592942
130.4040922,123.6585960
121.2863553,117.9164977
114.0981781,127.8296358
124.6290079,131.8206628
113.1716268,126.2659621
127.6561961,120.1437371
128.2628776,114.9940781
118.2049522,120.4243594
129.9810903,121.1349945
117.0721593,120.0230155
113.2310842,123.6900023
130.5728307,125.4458487
119.1409558,121.0655917
129.4330269,122.4852700
130.5473979,118.0839922
119.3921286,127.3782204
124.8020412,126.9562768
121.7353635,124.1568495
113.7699743,113.2040835
117.5881849,117.9371450
115.0954183,126.3880355
117.0025859,118.4363545
117.1195967,125.6094981
115.5936550,130.3813656
115.4514283,113.6649502
121.1138269,125.3892506
132.6150885,127.3461538
114.8845245,116.5276092
116.0176960,117.7489974
116.8404965,132.9793321
121.4473438,130.4961722
118.7397774,114.8634993
124.6334060,124.6442039
124.3613400,115.5496257
113.5261351,129.0672132
122.6711559,120.3353836
115.3525377,121.7408369
124.0771366,129.9519737
115.8867607,117.6670582
119.8219113,126.7652054
126.4497177,117.3852527
127.8062688,123.2862380
131.4006109,117.5085384
113.1925898,124.3554347
129.6481158,121.0007219
119.4836613,120.4592739
127.6177519,130.8861220
128.7046321,126.0847196
128.0905265,131.7905344
119.9138879,117.9158541
115.8312031,113.5849087
132.9302226,119.5590269
113.5554115,129.2879803
117.0425794,124.3655866
127.4270777,118.3089953
113.1986340,126.5166254
117.4107354,127.6703628
127.4562790,132.7708978
115.2335262,115.7538322
120.3453212,121.8888033
113.9038663,125.2751806
114.5151346,119.5286809
114.3903186,118.8059711
118.1293120,124.4698383
123.8441941,127.4699745
123.2079274,120.9339010
126.1132469,116.4899044
119.0553566,117.6828279
128.8921901,130.5700371
132.4502760,126.9684981
117.8445356,123.8852917
121.0644093,116.2712298
123.3873658,132.4699272
116.9417129,119.3528628
132.0011373,118.8036971
116.2591430,117.8481980
128.7696210,121.0232341
122.9199898,116.2563735
130.3116595,119.8685086
114.3656448,116.8041308
129.1957312,132.6549555
124.2729392,129.0848194
116.7507850,118.1368510
129.2717980,128.5209858
131.5935077,118.4391616
118.2986750,123.8970376
117.1374530,116.6388233
120.3178277,130.0055232
127.5419822,129.8422832
129.9907805,129.0807000
132.5985088,115.2525817
130.7064328,119.4203465
117.9181660,124.7579441
132.2708512,127.2902932
125.0242328,119.5087187
127.0868979,122.5908828
120.0990618,116.0935652
131.4969471,123.1091092
131.3005614,115.5128018
114.1602025,130.4098932
122.5330871,118.7751797
121.4564190,131.9526152
132.5548971,115.9138322
115.8134614,123.8633186
131.8792394,121.7133076
113.9614145,121.3103213
116.8744160,130.0273330
132.8154105,119.7279592
123.2989186,120.1357140
125.9224985,132.3518080
115.7589812,113.0213651
121.5609188,128.6490242
115.2880843,132.0608070
119.9511532,128.9930799
127.0438842,131.9404969
132.3175172,119.2306875
113.9649313,119.2612887
129.6868579,118.7861129
119.8839264,132.9621470
124.4569706,126.8345863
118.2604097,131.7727421
130.3579766,122.2394804
114.0404197,132.5273119
116.8209155,124.1710705
122.5000059,119.6119627
123.6315395,123.0662975
126.7331014,129.7289507
115.4296893,129.5002842
126.5741918,122.0557453
115.7407369,119.4915669
125.0781611,125.1756308
117.2707709,125.8751680
128.6037299,113.3772821
115.0086307,114.9621529
130.2232764,129.0614092
124.7418154,119.2863740
128.3793759,129.8880998
132.8916322,117.4127372
127.5725544,119.0950190
113.3388506,132.9058244
118.2659904,129.3606112
132.3527213,115.8646628
128.0897287,129.3287473
113.7640461,131.3258350
119.5936802,120.0774251
113.4161151,115.6758750
113.3409753,120.6998909
123.7003097,131.6064828
118.5458345,116.5159454
125.5048585,131.8399464
124.4739408,126.3710721
127.6808994,126.7033862
120.5718126,119.1396980
127.5396835,118.4400782
122.3541371,132.3232634
131.5392240,127.3372827
117.8005294,131.5514966
