117.4671908,127.8080914
117.3274118,123.4957636
115.3033996,121.9321761
129.7526197,117.3357902
121.6207507,128.5369844
123.3420486,128.8867045
115.5725448,121.4344446
116.6536357,114.6736787
125.0893746,119.9599967
113.5228755,121.2796918
130.9184147,121.5058922
127.7905226,128.5076991
132.5115113,123.0589250
117.8517441,114.6221839
129.0107318,124.8995970
129.1214555,116.5353008
126.7996466,120.7211062
120.9113324,132.7942897
126.6440088,116.5168398
123.4794087,127.3615792
124.9133011,119.0065651
119.2543502,125.4608589
115.3896472,126.1097334
132.1864779,125.6273463
115.8866973,115.7157287
132.2418244,131.9544040
127.1032852,119.0086835
132.7970060,120.0732202
126.0337338,117.3683442
117.2188389,116.3589182
116.5445837,115.9782856
124.0290370,122.5356882
115.2998268,131.2596989
123.7816123,130.5842198
116.7717518,129.3917680
131.8135465,122.0721511
126.4052084,113.5703351
115.5935928,119.2130513
117.7953029,132.8438323
123.3349426,128.0537589
125.7231161,128.5109225
122.0862733,125.6309481
120.4736190,116.5837574
126.3137582,120.1999413
120.8404594,132.6429320
116.7276672,124.3076172
119.4361599,120.5339567
113.2010646,132.0558191
124.4742785,119.7892220
113.0309382,117.0406599
130.0633581,118.2898159
115.9582438,129.7288924
126.4927096,128.4725648
116.6855306,115.2804585
117.3975399,131.8520465
125.2406591,126.8494743
121.5844392,113.5782428
122.9328981,119.9174578
124.6769817,117.2993354
125.3221585,118.4188820
119.4236116,121.3598211
129.9202147,120.4646093
124.7996532,131.0450689
125.4309141,114.3057435
113.7134341,127.8814349
114.1343450,125.1760072
131.1775456,122.6096736
119.1047239,123.7710549
115.1597938,127.7771991
116.8174808,119.1095983
128.2775776,117.2490397
123.0523338,114.3037663
132.7489587,117.7150440
125.5484266,119.6419565
116.4296145,132.9517772
120.6134901,125.0873625
128.9806612,129.1130646
126.1937151,114.4441931
121.4891513,116.7677555
126.7930695,130.0009283
122.7240964,126.5912301
130.8298092,131.5011776
115.8083851,130.7417024
118.8414065,117.7026140
117.6390585,125.8526354
114.6096877,116.2891089
113.2888160,116.2979662
131.6992398,118.3698342
129.4214259,125.6851039
121.8808828,123.9770542
123.1275793,131.7280710
130.5860393,115.8644845
113.9284593,116.9930709
129.6815336,123.8845465
123.7594239,114.4930068
117.0506179,117.7392772
128.8195949,123.2452648
118.7458664,131.1072440
126.0079074,126.8631066
132.9489853,132.1932422
126.4093758,115.9211502
113.6616411,118.8431105
131.8723104,126.8759027
116.5028723,132.4513393
131.7655277,115.7308569
132.8915276,131.4829198
119.4914906,132.0862925
126.3375297,129.7631690
125.1006549,115.0535199
118.0792211,119.5630689
122.5366090,115.6152692
115.2615274,124.7874284
125.7070305,122.5289679
124.0769332,115.4823452
122.2391316,129.3982459
113.0096494,126.7381765
123.6080290,131.8079218
115.7962160,117.4181818
128.7695199,116.5235737
123.7889146,120.5692675
127.8855744,125.6395752
113.6676472,123.4690234
119.2534687,132.2235255
129.8092167,129.3055405
121.5469679,132.8828547
131.9058993,113.2945060
126.2774307,127.1371132
117.0903916,131.3932299
121.1945515,131.1066148
129.4063050,122.5825281
132.1257112,129.4606131
114.7521725,124.8501250
122.0837581,131.3627975
125.3046773,132.6259940
123.9926844,123.0929718
127.2373609,128.2395472
128.8408845,116.8530271
121.3913359,122.4290409
129.5055851,132.8242786
128.3951744,121.5912691
114.7121401,115.3946070
119.6256132,118.6149335
121.8515218,115.6042490
125.3780618,115.6337325
121.9517953,117.8979244
120.2665543,116.6428468
115.2374515,129.6636198
122.4373952,119.0032752
122.3697105,131.5412251
130.0511634,118.4096082
120.9952465,122.7990783
131.7218337,117.4707668
125.2109025,126.5255577
113.5228453,121.3164319
121.2082606,118.4473694
120.7830493,125.2522983
116.0405458,131.4834502
132.2459942,121.6731747
124.4986110,119.1426946
125.0949818,131.9187671
117.6973766,127.4036163
127.7578054,127.3193126
117.5334353,121.0605988
120.0231620,122.8041788
115.7980268,114.8252338
128.0280773,121.3422076
126.0352048,118.3275170
117.9526966,121.6566598
119.9620786,127.0847060
115.7458006,124.9849975
113.4583508,128.1155025
127.0324540,126.6726459
130.6428211,117.2593753
126.5491425,130.2801026
119.5109549,116.4371354
115.2107630,114.6691666
123.3335384,122.5133824
122.1006059,128.1906257
113.0423944,122.4129992
120.9295619,123.2738848
121.7919369,124.9589836
119.0019446,125.9498622
129.1500781,126.9708494
124.1178642,118.9278988
113.0960599,114.7875700
126.7396754,121.1823892
129.6001292,126.2621594
118.3819157,125.2511193
119.5856166,115.5184097
126.4506056,129.3005331
123.1951573,113.6320471
125.4386230,123.2018191
122.5345834,119.7766690
126.2217612,128.6105964
132.1511288,130.9956038
117.2466594,122.8261731
128.7368821,118.8044673
127.4879088,128.5558455
127.8991032,123.2254310
128.1664726,114.0107028
