131.2264385,120.1986631
122.6656867,127.1441398
125.2573423,124.4155827
122.4271525,131.0882032
119.2167568,117.6345963
117.7690891,129.0800417
120.9037842,117.7450829
120.8945327,118.4888147
131.5082444,121.4098474
124.7466694,131.7219839
132.4100572,131.9217583
126.1698528,122.4640096
118.6206960,119.2825467
117.2832323,113.7750623
131.3330018,125.9529880
116.4805762,126.0881324
120.2889261,113.2689387
118.4320713,116.9336885
114.1206521,117.6157843
130.7116430,126.7188376
119.9740865,122.1098055
113.7907102,119.9881393
120.1388573,116.1132258
131.6924832,129.5633075
115.1497045,122.4949298
126.1692940,126.3646683
126.1145683,128.8903897
117.9444996,129.5837586
113.2434653,127.8735048
114.4301276,118.1979369
121.5147195,116.0899421
119.3473471,125.8392155
116.7500393,124.0437980
127.9919633,132.3484008
123.1948655,127.5083736
128.6779789,122.1599049
113.1545261,125.0227828
125.3818150,130.3029105
121.9955593,120.4378415
132.6433974,123.4361504
115.2728631,124.3609403
131.8845169,124.8398347
126.7497428,122.1227909
124.7299241,120.2975703
122.6916583,129.1879045
113.2225661,115.5568953
114.0890733,116.6185835
113.4431655,120.6332427
118.6938056,119.7130532
124.1149460,115.4433992
130.4802014,118.5803512
125.5380170,117.1948125
130.0924231,123.9943850
125.5192814,120.1359875
125.2874278,117.1793980
131.6559919,122.0746072
116.4306791,120.7484074
119.7547257,113.0595167
115.3571169,131.7392179
119.8147887,129.9811770
120.0520220,116.2250026
130.4028302,114.8819113
129.1382270,122.6003725
118.5875395,126.0922277
132.5745182,113.5839024
124.3294797,117.5799704
121.0254859,127.8357021
118.9870881,121.8126101
129.6539289,120.8313854
113.9425281,113.7382800
130.8708610,123.7378254
124.3278440,115.8596382
119.5290056,129.1854399
131.9762556,120.7199871
129.3497565,131.6464648
120.3792539,128.6195269
125.1843796,126.9011997
123.6776339,122.3673753
126.9337649,124.4794500
132.2477076,119.3990827
114.5437996,131.6124946
116.0775928,128.2010593
119.6412586,128.0706298
126.8591093,119.3694392
123.9931326,117.1169648
130.2780586,116.6338908
126.3891231,129.5395495
115.7805957,123.5391824
119.2588890,124.7556010
126.2884778,125.9673072
123.6819644,124.3884360
130.2781577,125.5818047
131.5454960,129.7066619
115.4751079,117.1521144
118.5513566,130.3378418
115.4510245,127.4224049
118.2612446,114.8592122
127.2870876,114.0230987
132.5148486,114.1651252
113.3889430,121.4083434
117.8880705,115.6640544
128.9005014,128.3196119
120.5770931,114.7478444
122.6193003,116.3518146
119.4154964,121.1883536
128.6560767,130.5768442
117.9071129,118.3692302
131.4572114,120.7145234
125.2028905,117.5053758
116.0339154,118.8357005
124.4834492,118.5063102
127.7761748,124.6223488
128.3720241,127.8994841
116.4158337,128.8733533
123.5534858,113.3367450
132.2647893,114.5649191
131.1234604,124.3775548
118.7413374,131.7890996
127.3944979,127.5423739
118.7948870,127.4291227
128.3073624,124.2063468
126.5316084,129.7195189
128.2526026,124.9420571
126.9968317,115.1515990
130.9298223,124.8706702
113.2861309,125.4514006
114.1084729,124.5035223
128.4361267,117.7007226
119.7920275,130.2148674
125.7360260,117.7908452
125.5278953,122.9158253
115.4990714,126.1470205
129.2696464,115.0474789
114.8979502,117.5708493
115.7467760,117.4528938
124.4814014,131.4852373
123.6981296,122.8800218
128.3804115,113.7539761
119.8872280,118.1684303
127.1226008,113.7168436
116.5335996,128.3244935
131.5290476,126.5823947
115.7556461,117.3520665
129.4098121,132.4923521
130.6042018,121.4592396
125.3359623,119.1693742
115.4768604,122.2617782
129.0015938,115.5085303
128.5438712,113.7348540
115.3136476,113.5717057
125.7326635,116.9610444
125.9141181,115.2259457
126.1839323,129.0502144
124.2685083,128.7691774
118.3644137,128.2225738
113.4931124,121.6159491
132.6174054,132.3410715
113.2308293,128.6035366
121.6727305,113.1710047
121.9043236,128.2818631
128.5897354,116.9045924
120.4079220,114.1533846
129.9009896,117.4257856
120.4522453,120.0723133
124.5730542,114.3391310
127.9191074,116.1774734
119.3293267,130.8192700
121.2805327,116.0202415
121.6518412,121.0579170
120.7258463,118.9460866
117.2886862,116.4138778
119.4592687,117.3305778
132.4199725,130.5060932
123.1046116,132.2898463
132.7727704,123.5052133
117.3959377,113.3692519
117.3191497,119.4752121
131.1327541,115.0986512
128.4072697,125.0975916
121.8431375,116.7627226
118.3950979,115.6872007
114.0411933,130.0809754
114.1200912,120.0772212
131.4355178,123.0644390
119.8356560,128.3558291
115.9429658,117.9344551
115.9285480,116.6045495
114.6848537,120.4448519
132.8995923,120.8939359
127.1674846,115.7142519
117.5433485,121.7314270
116.0108772,117.8948577
128.9653706,129.6208312
126.6640201,115.7042847
129.5621880,126.5592069
113.8844001,130.6188082
132.0901866,113.9916021
124.8497780,128.6564621
117.8383401,123.1130783
127.6429697,115.1788161
